ticker,company_name,ceo_name,salary,industry
ITOS,"iTeos Therapeutics, Inc.",Michel Detheux,"$5,600,627",Health%20Care
JANX,"Janux Therapeutics, Inc.",David Campbell,"$8,410,429",Health%20Care
JAZZ,Jazz Pharmaceuticals Plc,Bruce Cozadd,"$15,679,311",Health%20Care
JNCE,"Jounce Therapeutics, Inc.",Richard Murray,"$3,236,167",Health%20Care
JNJ,Johnson & Johnson,Alex Gorsky,"$26,741,959",Health%20Care
JYNT,The Joint Corp. (United States),Peter Holt,"$965,046",Health%20Care
KALV,"KalVista Pharmaceuticals, Inc.",T. Crockett,"$6,496,447",Health%20Care
KDNY,"Chinook Therapeutics, Inc.",Eric Dobmeier,"$3,590,970",Health%20Care
KIDS,OrthoPediatrics Corp.,David Bailey,"$906,047",Health%20Care
KNSA,Kiniksa Pharmaceuticals Ltd.,Sanj Patel,"$6,588,178",Health%20Care
KNTE,"Kinnate Biopharma, Inc.",Nima Farzan,"$7,884,041",Health%20Care
KOD,"Kodiak Sciences, Inc.",Victor Perlroth,"$113,371,207",Health%20Care
KPTI,"Karyopharm Therapeutics, Inc.",Richard Paulson,"$8,355,172",Health%20Care
KRON,"Kronos Bio, Inc.",Norbert Bischofberger,"$644,975",Health%20Care
KROS,"Keros Therapeutics, Inc.",Jasbir Seehra,"$7,233,959",Health%20Care
KRTX,"Karuna Therapeutics, Inc.",Steven Paul,"$13,136,960",Health%20Care
KRYS,"Krystal Biotech, Inc.",Krish Krishnan,"$7,350,979",Health%20Care
KURA,"Kura Oncology, Inc.",Troy Wilson,"$8,743,784",Health%20Care
KYMR,"Kymera Therapeutics, Inc.",Nello Mainolfi,"$11,561,774",Health%20Care
KZR,"Kezar Life Sciences, Inc.",John Fowler,"$5,645,417",Health%20Care
LFST,"Lifestance Health Group, Inc.",Michael Lester,"$147,001,804",Health%20Care
LGND,Ligand Pharmaceuticals Incorporated,John Higgins,"$9,587,211",Health%20Care
LH,Laboratory Corporation of America Holdings,Adam Schechter,"$20,551,605",Health%20Care
LHCG,"LHC Group, Inc.",Keith Myers,"$3,336,000",Health%20Care
LIVN,LivaNova Plc,Damien McDonald,"$10,080,644",Health%20Care
LLY,Eli Lilly and Company,David Ricks,"$21,509,985",Health%20Care
LMAT,"LeMaitre Vascular, Inc.",George LeMaitre,"$1,982,030",Health%20Care
LNTH,"Lantheus Holdings, Inc.",Mary Heino,"$6,185,144",Health%20Care
LQDA,Liquidia Corporation,Damian deGoa,"$988,422",Health%20Care
LUNG,Pulmonx Corp.,Glendon French,"$4,812,494",Health%20Care
LXRX,"Lexicon Pharmaceuticals, Inc.",Lonnel Coats,"$3,924,090",Health%20Care
LYEL,"Lyell Immunopharma, Inc.",Elizabeth Homans,"$18,643,569",Health%20Care
MASI,Masimo Corporation,Joe Kiani,"$16,219,278",Health%20Care
MCK,McKesson Corporation,Brian Tyler,"$18,152,082",Health%20Care
MCRB,"Seres Therapeutics, Inc.",Eric Shaff,"$9,711,680",Health%20Care
MD,"Pediatrix Medical Group, Inc.",Mark Ordan,"$6,848,969",Health%20Care
MDGL,"Madrigal Pharmaceuticals, Inc.",Paul Friedman,"$5,318,389",Health%20Care
MDRX,"Allscripts Healthcare Solutions, Inc.",Paul Black,"$10,599,964",Health%20Care
MDT,Medtronic Plc,Geoffrey Martha,"$16,849,633",Health%20Care
MDXG,"MiMedx Group, Inc.",Timothy Wright,"$4,817,299",Health%20Care
ME,23andMe Holding Co.,Anne Wojcicki,"$32,546,430",Health%20Care
MEDP,"Medpace Holdings, Inc.",August Troendle,"$5,947,423",Health%20Care
MGNX,"MacroGenics, Inc.",Scott Koenig,"$4,868,514",Health%20Care
MGTX,MeiraGTx Holdings Plc,Alexandria Forbes,"$5,807,450",Health%20Care
MIRM,"Mirum Pharmaceuticals, Inc.",Christopher Peetz,"$4,130,831",Health%20Care
MLAB,"Mesa Laboratories, Inc.",Gary Owens,"$18,076,981",Health%20Care
MMSI,"Merit Medical Systems, Inc.",Fred Lampropoulos,"$7,537,100",Health%20Care
MNKD,MannKind Corporation,Michael Castagna,"$4,030,833",Health%20Care
MODV,ModivCare Inc.,Daniel Greenleaf,"$3,637,550",Health%20Care
MOH,"Molina Healthcare, Inc.",Joseph Zubretsky,"$19,961,698",Health%20Care
MORF,"Morphic Holding, Inc.",Praveen Tipirneni,"$5,452,422",Health%20Care
MPLN,MultiPlan Corp.,Mark Tabak,"$9,016,080",Health%20Care
MRK,"Merck & Co., Inc.",Robert Davis,"$13,722,121",Health%20Care
MRNA,"Moderna, Inc.",Stephane Bancel,"$18,155,739",Health%20Care
MRSN,"Mersana Therapeutics, Inc.",Anna Protopapas,"$8,277,490",Health%20Care
MRTX,"Mirati Therapeutics, Inc.",David Meek,"$20,178,130",Health%20Care
MRVI,"Maravai Lifesciences Holdings, Inc.",Carl Hull,"$1,780,769",Health%20Care
MTD,Mettler-Toledo International Inc.,Patrick Kaltenbach,"$11,811,322",Health%20Care
MXCT,"MaxCyte, Inc.",Douglas Doerfler,"$2,036,924",Health%20Care
MYGN,"Myriad Genetics, Inc.",Paul Diaz,"$12,787,669",Health%20Care
NARI,"Inari Medical, Inc.",William Hoffman,"$3,771,486",Health%20Care
NBIX,"Neurocrine Biosciences, Inc.",Kevin Gorman,"$14,081,412",Health%20Care
NEO,"NeoGenomics, Inc.",Mark Mallon,"$11,479,855",Health%20Care
NEOG,Neogen Corporation,John Adent,"$4,315,427",Health%20Care
NGM,"NGM Biopharmaceuticals, Inc.",David Woodhouse,"$9,911,980",Health%20Care
NHC,National HealthCare Corporation,Stephen Flatt,"$2,249,445",Health%20Care
NKTR,Nektar Therapeutics,Howard Robin,"$11,153,616",Health%20Care
NKTX,"Nkarta, Inc.",Paul Hastings,"$6,775,031",Health%20Care
NOTV,"Inotiv, Inc.",Robert Leasure Jr.,"$1,306,233",Health%20Care
NRC,National Research Corporation,Michael Hays,"$217,094",Health%20Care
NRIX,"Nurix Therapeutics, Inc.",Arthur Sands,"$4,791,466",Health%20Care
NSTG,"NanoString Technologies, Inc.",R. Gray,"$5,771,962",Health%20Care
NTLA,"Intellia Therapeutics, Inc.",John Leonard,"$9,773,560",Health%20Care
NTRA,"Natera, Inc.",Steven Chapman,"$23,343,147",Health%20Care
NUTX,"Nutex Health, Inc.",Warren Hosseinion,"$1,832,670",Health%20Care
NUVA,"NuVasive, Inc.",J. Barry,"$7,632,250",Health%20Care
NUVB,"Nuvation Bio, Inc.",David Hung,"$4,772,385",Health%20Care
NUVL,"Nuvalent, Inc.",James Porter,"$4,845,624",Health%20Care
NVAX,"Novavax, Inc.",Stanley Erck,"$1,118,030",Health%20Care
NVCR,NovoCure Ltd.,Asaf Danziger,"$1,179,283",Health%20Care
NVRO,Nevro Corp.,D. Grossman,"$7,402,510",Health%20Care
NVST,Envista Holdings Corp.,Amir Aghdaei,"$9,199,748",Health%20Care
NVTA,Invitae Corp.,Sean George,"$8,828,254",Health%20Care
NXGN,"NextGen Healthcare, Inc.",David Sides,"$15,740,135",Health%20Care
OCGN,"Ocugen, Inc.",Shankar Musunuri,"$8,141,351",Health%20Care
OCUL,"Ocular Therapeutix, Inc.",Antony Mattessich,"$7,096,934",Health%20Care
OFIX,"Orthofix Medical, Inc.",Jon Serbousek,"$5,340,865",Health%20Care
OGN,Organon & Co.,Kevin Ali,"$16,787,623",Health%20Care
OM,"Outset Medical, Inc.",Leslie Trigg,"$7,138,281",Health%20Care
OMCL,"Omnicell, Inc.",Randall Lipps,"$8,437,413",Health%20Care
OMI,"Owens & Minor, Inc.",Edward Pesicka,"$7,680,578",Health%20Care
OMIC,"Singular Genomics Systems, Inc.",Andrew Spaventa,"$677,710",Health%20Care
ONEM,"1Life Healthcare, Inc.",Amir Rubin,"$1,788,721",Health%20Care
OPCH,"Option Care Health, Inc.",John Rademacher,"$7,407,511",Health%20Care
OPK,"OPKO Health, Inc.",Phillip Frost,"$2,103,600",Health%20Care
OPRX,OptimizeRx Corporation,William Febbo,"$14,619,576",Health%20Care
ORGO,"Organogenesis Holdings, Inc.",Gary Gillheeney Sr.,"$4,430,757",Health%20Care
OSH,"Oak Street Health, Inc.",Mike Pykosz,"$886,490",Health%20Care
OSUR,"OraSure Technologies, Inc.",Stephen Tang,"$2,959,781",Health%20Care
OTLK,"Outlook Therapeutics, Inc.",C. Trenary III,"$7,455,612",Health%20Care
OWLT,"Owlet, Inc.",Kurt Workman,"$1,764,178",Health%20Care
PACB,"Pacific Biosciences of California, Inc.",Christian Henry,"$2,866,931",Health%20Care
PAHC,Phibro Animal Health Corporation,Jack Bendheim,"$3,609,499",Health%20Care
PBH,"Prestige Consumer Healthcare, Inc.",Ronald Lombardi,"$6,031,517",Health%20Care
PCRX,"Pacira Biosciences, Inc.",David Stack,"$6,942,484",Health%20Care
PCVX,"Vaxcyte, Inc.",Grant Pickering,"$5,291,474",Health%20Care
PDCO,"Patterson Companies, Inc.",Mark Walchirk,"$7,142,343",Health%20Care
PEN,"Penumbra, Inc.",Adam Elsesser,"$497,789",Health%20Care
PFE,Pfizer Inc.,Albert Bourla,"$24,353,219",Health%20Care
PGEN,"Precigen, Inc.",Helen Sabzevari,"$2,516,170",Health%20Care
PGNY,"Progyny, Inc.",David Schlanger,"$862,462",Health%20Care
PHAT,"Phathom Pharmaceuticals, Inc.",Terrie Curran,"$6,272,655",Health%20Care
PHR,"Phreesia, Inc.",Chaim Indig,"$8,921,227",Health%20Care
PIII,"P3 Health Partners, Inc.",Sherif Abdou,"$1,583,905",Health%20Care
PINC,"Premier, Inc.",Michael Alkire,"$7,857,900",Health%20Care
PKI,"PerkinElmer, Inc.",Prahlad Singh,"$9,661,006",Health%20Care
PMVP,"PMV Pharmaceuticals, Inc.",David Mack,"$3,541,855",Health%20Care
PNT,"POINT Biopharma Global, Inc.",Joe McCann,"$740,307",Health%20Care
PNTG,"The Pennant Group, Inc.",Daniel Walker,"$348,668",Health%20Care
PODD,Insulet Corporation,Shacey Petrovic,"$9,723,273",Health%20Care
PRAX,"Praxis Precision Medicines, Inc.",Marcio Souza,"$10,894,296",Health%20Care
PRCT,PROCEPT BioRobotics Corp.,Reza Zadno,"$1,374,745",Health%20Care
PRDS,"Pardes Biosciences, Inc.",Uri Lopatin,"$667,500",Health%20Care
PRGO,Perrigo Company plc,Murray Kessler,"$10,529,261",Health%20Care
PRTA,Prothena Corp. Plc,Gene Kinney,"$4,918,363",Health%20Care
PRVA,"Privia Health Group, Inc.",Shawn Morris,"$103,634,265",Health%20Care
PRVB,"Provention Bio, Inc.",Ashleigh Palmer,"$1,566,779",Health%20Care
PTCT,"PTC Therapeutics, Inc.",Stuart Peltz,"$11,022,323",Health%20Care
PTGX,"Protagonist Therapeutics, Inc.",Dinesh Patel,"$5,544,733",Health%20Care
QDEL,QuidelOrtho Corp.,Douglas Bryant,"$5,546,216",Health%20Care
QSI,"Quantum-Si, Inc.",John Stark,"$16,540,942",Health%20Care
QTRX,Quanterix Corp.,E. Hrusovsky,"$4,208,194",Health%20Care
RAPT,"Rapt Therapeutics, Inc.",Brian Wong,"$2,829,160",Health%20Care
RARE,"Ultragenyx Pharmaceutical, Inc.",Emil Kakkis,"$9,522,738",Health%20Care
RBOT,"Vicarious Surgical, Inc.",Adam Sachs,"$5,894,219",Health%20Care
RCKT,"Rocket Pharmaceuticals, Inc.",Gaurav Shah,"$7,918,750",Health%20Care
RCM,"R1 RCM, Inc.",Joseph Flanagan,"$15,817,911",Health%20Care
RCUS,"Arcus Biosciences, Inc.",Terry Rosen,"$9,480,974",Health%20Care
RDNT,"RadNet, Inc.",Howard Berger,"$4,567,222",Health%20Care
REGN,"Regeneron Pharmaceuticals, Inc.",Leonard Schleifer,"$6,470,514",Health%20Care
REPL,"Replimune Group, Inc.",Philip Astley-Sparke,"$6,366,278",Health%20Care
RETA,"Reata Pharmaceuticals, Inc.",J. Huff,"$4,031,773",Health%20Care
RGEN,Repligen Corporation,Tony Hunt,"$7,765,070",Health%20Care
RGNX,"REGENXBIO, Inc.",Kenneth Mills,"$8,622,940",Health%20Care
RIGL,"Rigel Pharmaceuticals, Inc.",Raul Rodriguez,"$3,428,041",Health%20Care
RLAY,"Relay Therapeutics, Inc.",Sanjiv Patel,"$8,532,948",Health%20Care
RLMD,"Relmada Therapeutics, Inc.",Sergio Traversa,"$8,616,378",Health%20Care
RLYB,Rallybio Corp.,Martin Mackay,"$2,894,420",Health%20Care
RMD,ResMed Inc.,Michael Farrell,"$11,659,210",Health%20Care
RNA,"Avidity Biosciences, Inc.",Sarah Boyce,"$5,851,311",Health%20Care
RPRX,Royalty Pharma Plc,Pablo Legorreta,"$49,513,461",Health%20Care
RVMD,"Revolution Medicines, Inc.",Mark Goldsmith,"$7,828,917",Health%20Care
RVNC,"Revance Therapeutics, Inc.",Mark Foley,"$7,105,916",Health%20Care
RXDX,"Prometheus Biosciences, Inc",Mark McKenna,"$12,029,033",Health%20Care
RXRX,"Recursion Pharmaceuticals, Inc.",Christopher Gibson,"$673,591",Health%20Care
RXST,"RxSight, Inc.",Ron Kurtz,"$4,825,617",Health%20Care
SAGE,"SAGE Therapeutics, Inc.",Barry Greene,"$58,864,150",Health%20Care
SANA,"Sana Biotechnology, Inc.",Steven Harr,"$1,186,154",Health%20Care
SAVA,"Cassava Sciences, Inc.",Remi Barbier,"$1,741,120",Health%20Care
SDGR,"Schrodinger, Inc.",Ramy Farid,"$8,493,477",Health%20Care
SEER,"Seer, Inc.",Omid Farokhzad,"$9,429,610",Health%20Care
SEM,Select Medical Holdings Corporation,David Chernow,"$11,687,600",Health%20Care
SENS,"Senseonics Holdings, Inc.",Timothy Goodnow,"$3,119,059",Health%20Care
SGEN,Seagen Inc.,Clay Siegall,"$18,906,444",Health%20Care
SGFY,"Signify Health, Inc.",Kyle Armbrester,"$2,457,417",Health%20Care
SGHT,"Sight Sciences, Inc.",Paul Badawi,"$8,580,408",Health%20Care
SGMO,"Sangamo Therapeutics, Inc.",Alexander Macrae,"$4,735,817",Health%20Care
SGRY,"Surgery Partners, Inc.",J. Evans,"$4,307,123",Health%20Care
SHC,Sotera Health Co.,Michael Petras Jr.,"$2,197,574",Health%20Care
SIBN,"SI-BONE, Inc.",Laura Francis,"$3,430,641",Health%20Care
SIGA,"SIGA Technologies, Inc.",Phillip Gomez,"$1,688,264",Health%20Care
SILK,"Silk Road Medical, Inc.",Erica Rogers,"$3,315,913",Health%20Care
SLGC,"SomaLogic, Inc.",Roy Smythe,"$14,305,529",Health%20Care
SLP,"Simulations Plus, Inc.",Shawn O'Connor,"$1,342,852",Health%20Care
SMFR,Sema4 Holdings Corp.,Eric Schadt,"$15,770,836",Health%20Care
SNCE,"Science 37 Holdings, Inc.",David Coman,"$8,432,745",Health%20Care
SNDX,"Syndax Pharmaceuticals, Inc.",Briggs Morrison,"$3,904,316",Health%20Care
SPNE,SeaSpine Holdings Corp.,Keith Valentine,"$4,376,869",Health%20Care
SRDX,"Surmodics, Inc.",Gary Maharaj,"$3,095,627",Health%20Care
SRNE,"Sorrento Therapeutics, Inc.",Henry Ji,"$19,777,329",Health%20Care
SRPT,"Sarepta Therapeutics, Inc.",Douglas Ingram,"$1,546,324",Health%20Care
STAA,STAAR Surgical Company,Caren Mason,"$5,468,270",Health%20Care
STE,STERIS Plc (Ireland),Daniel Carestio,"$5,903,168",Health%20Care
STOK,"Stoke Therapeutics, Inc.",Edward Kaye,"$8,543,358",Health%20Care
STRO,"Sutro Biopharma, Inc.",William Newell,"$5,633,678",Health%20Care
SUPN,"Supernus Pharmaceuticals, Inc.",Jack Khattar,"$8,116,721",Health%20Care
SWAV,"Shockwave Medical, Inc.",Douglas Godshall,"$7,317,042",Health%20Care
SWTX,"Springworks Therapeutics, Inc.",Saqib Islam,"$17,542,057",Health%20Care
SYK,Stryker Corporation,Kevin Lobo,"$16,359,898",Health%20Care
SYNH,"Syneos Health, Inc.",Alistair Macdonald,"$8,364,510",Health%20Care
TALS,"Talaris Therapeutics, Inc.",Scott Requadt,"$748,057",Health%20Care
TARS,"Tarsus Pharmaceuticals, Inc.",Bobak Azamian,"$6,870,723",Health%20Care
TBPH,"Theravance Biopharma, Inc.",Rick Winningham,"$4,451,942",Health%20Care
TCDA,"Tricida, Inc.",Gerrit Klaerner,"$4,676,490",Health%20Care
TCMD,"Tactile Systems Technology, Inc.",Daniel Reuvers,"$2,076,884",Health%20Care
TDOC,"Teladoc Health, Inc.",Jason Gorevic,"$11,637,898",Health%20Care
TECH,Bio-Techne Corporation,Charles Kummeth,"$15,370,548",Health%20Care
TFX,Teleflex Incorporated,Liam Kelly,"$8,673,634",Health%20Care
TGTX,"TG Therapeutics, Inc.",Michael Weiss,"$42,666,831",Health%20Care
THC,Tenet Healthcare Corporation,Saum Sutaria,"$21,153,672",Health%20Care
THRX,"Theseus Pharmaceuticals, Inc.",Timothy Clackson,"$6,969,059",Health%20Care
TIL,"Instil Bio, Inc.",Bronson Crouch,"$35,775,826",Health%20Care
TKNO,"Alpha Teknova, Inc.",Stephen Gunstream,"$4,042,515",Health%20Care
TMCI,"Treace Medical Concepts, Inc.",John Treace,"$688,145",Health%20Care
TMDX,"TransMedics Group, Inc.",Waleed Hassanein,"$7,370,365",Health%20Care
TMO,Thermo Fisher Scientific Inc.,Marc Casper,"$21,234,358",Health%20Care
TNDM,"Tandem Diabetes Care, Inc.",John Sheridan,"$5,739,882",Health%20Care
TNGX,"Tango Therapeutics, Inc.",Barbara Weber,"$11,515,973",Health%20Care
TNYA,"Tenaya Therapeutics, Inc.",Faraz Ali,"$4,970,755",Health%20Care
TVTX,"Travere Therapeutics, Inc.",Eric Dube,"$5,739,010",Health%20Care
TWST,Twist Bioscience Corporation,Emily Leproust,"$1,281,593",Health%20Care
TXG,"10X Genomics, Inc.",Serge Saxonov,"$11,700,985",Health%20Care
TYRA,"Tyra Biosciences, Inc.",Todd Harris,"$6,377,563",Health%20Care
UFPT,"UFP Technologies, Inc.",R. Bailly,"$2,619,501",Health%20Care
UHS,"Universal Health Services, Inc.",Marc Miller,"$14,020,942",Health%20Care
UNH,UnitedHealth Group Incorporated,Andrew Witty,"$18,433,143",Health%20Care
USPH,"U.S. Physical Therapy, Inc.",Christopher Reading,"$4,143,576",Health%20Care
UTHR,United Therapeutics Corporation,Martine Rothblatt,"$3,511,071",Health%20Care
UTMD,"Utah Medical Products, Inc.",Kevin Cornwell,"$494,210",Health%20Care
VBIV,"VBI Vaccines, Inc.",Jeff Baxter,"$3,450,222",Health%20Care
VCEL,Vericel Corporation,Dominick Colangelo,"$13,183,295",Health%20Care
VCYT,"Veracyte, Inc.",Marc Stapley,"$5,741,940",Health%20Care
VEEV,"Veeva Systems, Inc.",Peter Gassner,"$350,000",Health%20Care
VERA,"Vera Therapeutics, Inc.",Marshall Fordyce,"$1,485,701",Health%20Care
VERV,"Verve Therapeutics, Inc.",Sekar Kathiresan,"$5,572,558",Health%20Care
VIR,"Vir Biotechnology, Inc.",George Scangos,"$20,682,638",Health%20Care
VIVO,"Meridian Bioscience, Inc.",John Kenny,"$3,233,705",Health%20Care
VNDA,Vanda Pharmaceuticals Inc.,Mihael Polymeropoulos,"$6,194,157",Health%20Care
VRAY,"ViewRay, Inc.",Scott Drake,"$5,948,995",Health%20Care
VRDN,"Viridian Therapeutics, Inc.",Jonathan Violin,"$17,408,538",Health%20Care
VREX,Varex Imaging Corp.,Sunny Sanyal,"$4,479,188",Health%20Care
VRTX,Vertex Pharmaceuticals Incorporated,Reshma Kewalramani,"$15,198,856",Health%20Care
VTGN,"VistaGen Therapeutics, Inc.",Shawn Singh,"$1,182,460",Health%20Care
VTRS,Viatris Inc.,Michael Goettler,"$14,669,592",Health%20Care
VTYX,"Ventyx Biosciences, Inc.",Raju Mohan,"$14,501,053",Health%20Care
VXRT,"Vaxart, Inc.",Andrei Floroiu,"$2,410,175",Health%20Care
WAT,Waters Corporation,Udit Batra,"$8,653,559",Health%20Care
WST,"West Pharmaceutical Services, Inc.",Eric Green,"$9,472,757",Health%20Care
XERS,"Xeris Biopharma Holdings, Inc.",Paul Edick,"$3,764,134",Health%20Care
XNCR,"Xencor, Inc.",Bassil Dahiyat,"$5,370,295",Health%20Care
XRAY,DENTSPLY SIRONA Inc.,Donald Casey Jr.,"$9,251,884",Health%20Care
YMAB,"Y-mAbs Therapeutics, Inc.",Claus Moeller San Pedro,"$3,288,583",Health%20Care
ZBH,"Zimmer Biomet Holdings, Inc.",Bryan Hanson,"$14,981,058",Health%20Care
ZIMV,"Zimvie, Inc.",Vafa Jamali,"$8,113,997",Health%20Care
ZNTL,"Zentalis Pharmaceuticals, Inc.",Anthony Sun,"$5,935,086",Health%20Care
ZTS,Zoetis Inc.,Kristin Peck,"$13,098,491",Health%20Care
ZYXI,"Zynex, Inc.",Thomas Sandgaard,"$988,351",Health%20Care
AAL,American Airlines Group Inc.,W. Parker,"$7,238,011",Industrials
AAON,"AAON, Inc.",Gary Fields,"$2,912,108",Industrials
AAWW,"Atlas Air Worldwide Holdings, Inc.",John Dietrich,"$2,532,231",Industrials
ABM,"ABM Industries, Inc.",Scott Salmirs,"$7,556,634",Industrials
ACA,"Arcosa, Inc.",Antonio Carrillo,"$5,632,354",Industrials
ACCO,ACCO Brands Corporation,Boris Elisman,"$7,276,781",Industrials
ACHR,"Archer Aviation, Inc.",Adam Goldstein,"$146,325,437",Industrials
ACM,AECOM,W. Rudd,"$6,524,680",Industrials
ACVA,"ACV Auctions, Inc.",George Chamoun,"$16,988,089",Industrials
AGCO,AGCO Corporation,Eric Hansotia,"$11,181,748",Industrials
AGX,"Argan, Inc.",Rainer Bosselmann,"$1,877,163",Industrials
AIMC,Altra Industrial Motion Corp.,Carl Christenson,"$6,550,233",Industrials
AIN,Albany International Corp.,A. Higgins,"$4,725,711",Industrials
AIR,AAR Corp.,John Holmes,"$12,327,343",Industrials
AIT,"Applied Industrial Technologies, Inc.",Neil Schrimsher,"$5,840,834",Industrials
AJRD,"Aerojet Rocketdyne Holdings, Inc.",Eileen Drake,"$9,639,866",Industrials
AL,Air Lease Corporation,John Plueger,"$9,148,993",Industrials
ALG,Alamo Group Inc.,Jeffery Leonard,"$2,816,259",Industrials
ALGT,Allegiant Travel Company,Maurice Gallagher Jr.,$0,Industrials
ALIT,"Alight, Inc.",Stephan Scholl,"$55,485,844",Industrials
ALK,"Alaska Air Group, Inc.",Benito Minicucci,"$5,130,162",Industrials
ALLE,Allegion Plc,David Petratis,"$7,688,243",Industrials
ALSN,"Allison Transmission Holdings, Inc.",David Graziosi,"$8,528,568",Industrials
ALTG,"Alta Equipment Group, Inc.",Ryan Greenawalt,"$1,490,015",Industrials
AME,"AMETEK, Inc.",David Zapico,"$12,919,431",Industrials
AMOT,Allied Motion Technologies Inc.,Richard Warzala,"$3,907,236",Industrials
AMRC,"Ameresco, Inc.",George Sakellaris,"$7,046,400",Industrials
AMWD,American Woodmark Corporation,M. Culbreth,"$2,250,867",Industrials
AOS,A. O. Smith Corporation,Kevin Wheeler,"$6,897,982",Industrials
APG,APi Group Corporation,Russell Becker,"$8,027,508",Industrials
APOG,"Apogee Enterprises, Inc.",Ty Silberhorn,"$3,199,648",Industrials
AQUA,Evoqua Water Technologies Corp.,Ronald Keating,"$6,001,562",Industrials
ARCB,ArcBest Corporation,Judy McReynolds,"$6,006,289",Industrials
ARIS,"Aris Water Solutions, Inc.",Amanda Brock,"$5,298,420",Industrials
ARRY,"Array Technologies, Inc.",James Fusaro,"$4,271,575",Industrials
ASGN,"ASGN, Inc.",Theodore Hanson,"$9,546,278",Industrials
ASLE,AerSale Corp.,Nicolas Finazzo,"$1,347,549",Industrials
ASTE,"Astec Industries, Inc.",Barry Ruffalo,"$3,469,725",Industrials
ASTR,"Astra Space, Inc.",Chris Kemp,"$43,973,670",Industrials
ATCX,"Atlas Technical Consultants, Inc.",L. Boyer,"$3,552,792",Industrials
ATKR,"Atkore, Inc.",William Waltz,"$7,410,815",Industrials
ATRO,Astronics Corporation,Peter Gundermann,"$2,452,637",Industrials
ATSG,"Air Transport Services Group, Inc.",Richard Corrado,"$2,600,154",Industrials
AVAV,"AeroVironment, Inc.",Wahid Nawabi,"$3,524,268",Industrials
AWI,"Armstrong World Industries, Inc.",Victor Grizzle,"$6,830,771",Industrials
AXON,"Axon Enterprise, Inc.",Patrick Smith,"$33,115",Industrials
AYI,"Acuity Brands, Inc.",Neil Ashe,"$7,799,094",Industrials
AZEK,The AZEK Company Inc.,Jesse Singh,"$5,473,246",Industrials
AZZ,AZZ Inc.,Thomas Ferguson,"$4,141,268",Industrials
B,Barnes Group Inc.,Patrick Dempsey,"$10,496,468",Industrials
BA,The Boeing Company,David Calhoun,"$21,093,605",Industrials
BAH,Booz Allen Hamilton Holding Corporation,Horacio Rozanski,"$11,866,337",Industrials
BBCP,"Concrete Pumping Holdings, Inc.",Bruce Young,"$864,940",Industrials
BBSI,"Barrett Business Services, Inc.",Gary Kramer,"$3,014,992",Industrials
BCC,Boise Cascade Co.,Nate Jorgensen,"$5,398,488",Industrials
BCO,The Brinks Company,Douglas Pertz,"$11,405,920",Industrials
BE,Bloom Energy Corporation,K. Sridhar,"$34,210,000",Industrials
BECN,"Beacon Roofing Supply, Inc.",Julian Francis,"$5,661,918",Industrials
BLBD,Blue Bird Corporation,Philip Horlock,"$5,424,963",Industrials
BLDR,"Builders FirstSource, Inc.",David Flitman,"$10,129,559",Industrials
BLNK,Blink Charging Co.,Michael Farkas,"$18,003,751",Industrials
BRDS,"Bird Global, Inc.",Travis VanderZanden,"$155,740,116",Industrials
BV,"BrightView Holdings, Inc.",Andrew Masterman,"$5,713,386",Industrials
BW,"Babcock & Wilcox Enterprises, Inc.",Kenneth Young,"$2,206,000",Industrials
BWXT,"BWX Technologies, Inc.",Rex Geveden,"$5,124,046",Industrials
BXC,BlueLinx Holdings Inc.,Dwight K. Gibson,"$5,283,864",Industrials
CACI,CACI International Inc,John Mengucci,"$8,363,317",Industrials
CAR,"Avis Budget Group, Inc.",Joseph Ferraro,"$8,594,555",Industrials
CARR,Carrier Global Corp.,David Gitlin,"$14,892,815",Industrials
CAT,Caterpillar Inc.,Donald Umpleby III,"$24,298,032",Industrials
CBZ,"CBIZ, Inc.",Jerome Grisko Jr.,"$5,052,401",Industrials
CDRE,"Cadre Holdings, Inc.",Warren Kanders,"$11,697,338",Industrials
CHPT,"ChargePoint Holdings, Inc.",Pasquale Romano,"$58,679,085",Industrials
CHRW,"C.H. Robinson Worldwide, Inc.",Robert Biesterfeld,"$10,233,276",Industrials
CIR,"CIRCOR International, Inc.",Scott Buckhout,"$4,229,501",Industrials
CIX,CompX International Inc.,Scott James,"$1,185,257",Industrials
CLH,"Clean Harbors, Inc.",Alan McKim,"$5,612,724",Industrials
CLVT,Clarivate Plc,Jerre Stead,"$5,322,010",Industrials
CMCO,Columbus McKinnon Corporation,David Wilson,"$4,075,929",Industrials
CMI,Cummins Inc.,N. Linebarger,"$15,645,919",Industrials
CMPR,Cimpress Plc,Robert Keane,"$8,133,820",Industrials
CNM,"Core & Main, Inc.",Stephen LeClair,"$2,292,431",Industrials
CPRT,"Copart, Inc.",Jeffrey Liaw,"$31,033,606",Industrials
CR,Crane Holdings Co.,Max Mitchell,"$9,484,490",Industrials
CRAI,"CRA International, Inc.",Paul Maleh,"$4,013,392",Industrials
CSGP,"CoStar Group, Inc.",Andrew Florance,"$22,164,341",Industrials
CSL,Carlisle Companies Incorporated,D. Koch,"$11,042,404",Industrials
CSWI,"CSW Industrials, Inc.",Joseph Armes,"$17,010,063",Industrials
CSX,CSX Corporation,James Foote,"$20,006,806",Industrials
CTAS,Cintas Corporation,Todd Schneider,"$7,777,100",Industrials
